8002.5,Fp1,0.855
8013.5,F7,0.881
8027,O2,0.877
8037,A2,0.866
8087.5,Fp2,0.863
8111.5,A1,0.898
8168,Fp2,0.855
8202.5,Fp2,0.897
8230,Fp2,0.862
8289.5,Fp1,0.895
8299.5,Fp1,0.855
8315,Fp2,0.869
8330.5,Fp2,0.853
8361,Fp1,0.881
8389,Fp2,0.877
8402,Fp2,0.873
8413.5,A1,0.886
8415.5,Fp2,0.856
8425.5,Fp1,0.864
8430,Fp2,0.87
8488,Fp2,0.864
8493,Fp1,0.874
8558,O2,0.88
8650,Fp1,0.868
8650.5,Fp1,0.86
8668.5,Fp1,0.876
8692.5,T3,0.875
8708,C3,0.864
8718,A1,0.893
8761.5,Fp1,0.876
8803,Fp2,0.878
8837.5,Fp2,0.878
8842,Fp2,0.891
8858.5,Fp2,0.856
8885,Fp1,0.874
8909,Fp2,0.875
8917.5,O2,0.855
8918,A2,0.869
8918.5,T5,0.855
9060.5,A2,0.859
9136,Fp1,0.862
9165.5,Fp1,0.856
9181.5,A1,0.855
9214,Fp2,0.853
9218,Fp1,0.883
9285.5,A1,0.868
9331.5,Fp2,0.881
9363,P3,0.868
9365,Fp2,0.878
9383,Fp2,0.871
9397,Fp1,0.887
9451.5,Fp2,0.878
9469.5,F7,0.871
9491.5,Fp2,0.896
9492,Fp2,0.881
9522.5,F7,0.86
9523.5,Fp2,0.881
9598,Fp1,0.89
9607,Fp2,0.853
9611.5,A2,0.857
9621.5,Fp1,0.868
9641.5,Fp1,0.882
9686,Fp2,0.857
9776.5,Fp2,0.887
9795.5,Fp2,0.892
9817.5,Fp2,0.899
9863,Fp1,0.875
9867,Fp1,0.874
9881,Fp2,0.865
9881.5,Fp1,0.894
9904.5,Fp1,0.886
9908,Fp1,0.882
9925.5,Fp1,0.878
9968,Fp2,0.891
9969.5,Fp1,0.871
10031,Fp2,0.872
10037,Fp2,0.889
10044,Fp1,0.857
10057,Fp1,0.859
10066.5,Fp2,0.885
10079,Fp2,0.895
10086,Fp2,0.893
10092,Fp1,0.89
10241.5,Fp2,0.893
10259.5,Fp1,0.892
10269.5,Fp2,0.86
10358,Fp2,0.899
10408.5,F7,0.875
10420.5,Cz,0.861
10428,O2,0.887
10536,Pz,0.863
10552,O1,0.884
10598.5,T4,0.852
10725.5,A1,0.854
10756.5,C3,0.877
10761.5,F7,0.861
10763,F3,0.851
10796.5,A1,0.858
10799,Pz,0.881
10903.5,O1,0.878
10904.5,A1,0.859
10905,O2,0.899
10941.5,T5,0.89
10946.5,C4,0.898
10963.5,A1,0.897
10983,T6,0.894
10998.5,Fz,0.882
11002.5,A2,0.858
11028,Cz,0.869
11051.5,T3,0.852
11165,O1,0.883
11311.5,Fp2,0.856
11674,T6,0.866
11786.5,A2,0.853
11789,Fp2,0.866
11827.5,O1,0.873
11909,Cz,0.865
11911,A1,0.888
11911.5,F8,0.859
11932,O1,0.871
11945,Fp2,0.869
11985,O2,0.884
11986,F3,0.852
12046.5,T5,0.872
12047,A2,0.86
12061,P4,0.858
12199,T6,0.898
12202,O2,0.86
12209.5,A1,0.854
12210,F8,0.875
12211,T6,0.865
12255.5,Fp1,0.87
12282.5,T4,0.855
12352,T3,0.897
12353.5,F8,0.87
12381.5,A1,0.876
12505.5,O1,0.897
12552.5,O1,0.882
12576.5,T3,0.866
12640.5,O1,0.882
12688,O1,0.868
12725,A2,0.877
12961,A1,0.862
12964,F7,0.86
13037,T3,0.855
13101.5,T4,0.896
13585,T4,0.867
13724.5,F8,0.864
13734,T3,0.887
13749.5,O2,0.881
13759,A2,0.899
13793.5,A2,0.895
13794.5,A2,0.861
13809.5,T4,0.852
13869.5,Fp1,0.871
13871,A1,0.861
13896,Fp2,0.855
13987.5,A2,0.871
14025,T6,0.85
14037,T5,0.871
14099.5,O1,0.859
14154,T6,0.857
14165.5,T3,0.871
14166.5,T3,0.899
14170,P3,0.853
14198,Fp2,0.885
14240,O2,0.853
14241,T5,0.859
14248,T3,0.855
14251,T6,0.87
14255,A2,0.886
14266.5,O2,0.895
14282,F7,0.888
14286.5,Fp2,0.87
14288,O1,0.875
14341,F8,0.874
14343,A2,0.874
14350.5,Pz,0.9
14433.5,T5,0.87
14455,A1,0.869
14511,O2,0.891
14521.5,A2,0.858
14543,A1,0.876
14544,Fp2,0.864
14547.5,F8,0.882
14577.5,A2,0.857
14595,Pz,0.893
14609,Fp1,0.889
14610,T3,0.885
14632.5,Fp1,0.851
14686,T6,0.875
14701,O2,0.883
14701.5,O1,0.868
14702.5,O1,0.861
14710.5,F8,0.881
14717,A2,0.891
14741.5,Fp2,0.87
14750,O1,0.852
14760.5,T3,0.861
14770,T3,0.856
14786.5,A2,0.861
14795,F8,0.886
14814,A1,0.856
14836,T3,0.885
14841,P4,0.872
14851,A1,0.86
14854.5,A2,0.882
14868,O2,0.861
14868.5,O2,0.878
14882,Fp1,0.899
14893.5,A2,0.859
14945.5,A2,0.897
14946.5,O1,0.863
14986.5,A2,0.882
14994,T3,0.887
15028,A2,0.887
15043.5,A2,0.888
15046,A2,0.853
15050,T6,0.888
15050.5,T4,0.863
15102,T6,0.85
15102.5,A2,0.881
15109.5,T6,0.889
15117.5,A1,0.865
15131.5,T5,0.879
15147,A2,0.874
15170.5,T3,0.872
15184.5,Fp1,0.855
15190.5,T5,0.873
15194,O1,0.882
15207,A1,0.855
15224.5,T4,0.85
15234.5,T6,0.863
15242.5,T3,0.889
15246.5,O1,0.854
15264,A1,0.863
15267,Fp1,0.856
15283.5,O1,0.867
15339,T3,0.867
15365.5,T4,0.885
15374.5,Fp1,0.88
15379.5,T3,0.867
15384.5,Fp2,0.861
15403,P4,0.885
15406.5,O1,0.857
15410.5,F8,0.87
15443.5,A2,0.893
15475,A1,0.854
15481,T4,0.87
15490.5,O1,0.9
15496.5,A1,0.87
15502,O1,0.889
15502.5,A2,0.882
15582,T5,0.879
15585,F7,0.864
15587,T6,0.871
15588,F8,0.886
15598.5,Fp2,0.891
15609.5,T5,0.863
15614,T3,0.885
15618,O2,0.885
15628,T4,0.87
15637.5,Fp1,0.858
15648.5,A1,0.865
15678,A1,0.892
15686,F7,0.899
15697,A1,0.87
15714,P3,0.869
15734.5,A2,0.865
15735,T4,0.868
15735.5,F8,0.883
15743.5,T6,0.891
15744,A2,0.877
15759,A1,0.855
15765.5,T3,0.853
15802.5,Fp2,0.884
15813,A2,0.875
15838,T3,0.871
15839.5,O2,0.857
15880,T3,0.875
15883.5,Fp1,0.889
15929.5,T4,0.889
16115.5,T6,0.855
16126,T5,0.882
16140.5,T6,0.895
16174,O2,0.892
16193,A1,0.889
16267.5,A2,0.879
16307.5,T4,0.861
16308.5,A2,0.85
16353,T5,0.869
16368,F8,0.853
16426,P3,0.861
16430.5,Pz,0.85
16439.5,T5,0.875
16448.5,Fp1,0.853
16449,F8,0.86
16469,Pz,0.878
16469.5,Fp2,0.896
16471,O2,0.898
16547,T3,0.899
16562,P3,0.894
16578,F7,0.878
16603,A2,0.881
16604,P4,0.884
16604.5,Fp1,0.854
16630,O1,0.886
16692,P3,0.876
16749.5,T3,0.895
17154,A2,0.859
17503.5,O2,0.877
17546.5,F8,0.871
17547,T4,0.862
17548,O2,0.894
17619,O2,0.884
17822,O1,0.883
17827.5,F8,0.88
17886,F8,0.884
17886.5,A1,0.873
17908,A2,0.856
17925.5,A1,0.867
17952.5,F8,0.866
17980,T6,0.893
17984,Fp1,0.858
18031.5,T6,0.898
18032.5,T3,0.868
18035.5,A2,0.877
18047.5,F7,0.875
18065.5,O2,0.86
18069.5,A2,0.854
18093.5,T4,0.886
18094,T6,0.859
18119.5,O1,0.87
18143.5,A1,0.863
18167.5,F7,0.892
18170,A2,0.886
18185,O1,0.881
18198,O2,0.868
18226.5,F7,0.85
18254,T6,0.879
18257.5,A2,0.878
18272,A2,0.853
18276.5,T4,0.87
18287,T5,0.863
18292,A1,0.894
18292.5,P3,0.863
18305.5,O2,0.895
18323,F8,0.86
18325,P4,0.9
18337.5,T5,0.89
18339,O2,0.88
18349.5,F8,0.9
18357.5,T5,0.881
18375,O1,0.891
18408,A2,0.877
18408.5,O2,0.854
18454.5,Fp2,0.897
18457.5,A2,0.855
18459,O2,0.897
18487.5,T4,0.897
18519.5,Fp1,0.894
18579.5,A2,0.892
18595,P4,0.852
18598,T6,0.856
18600,Fp1,0.875
18603,A2,0.898
18615.5,T4,0.887
18618,O2,0.886
18635,T5,0.883
18658,O1,0.883
18676,A1,0.853
18701,T6,0.87
18704.5,T4,0.892
18722,Fp2,0.892
18740,O2,0.853
18742.5,O1,0.889
18750.5,O2,0.858
18767,T3,0.871
18811.5,A2,0.896
18819.5,T5,0.891
18857,A2,0.874
18865,A1,0.856
18888,O2,0.886
18942.5,P4,0.896
18944.5,Pz,0.869
18957.5,F7,0.873
18958.5,T4,0.871
18981.5,Fp1,0.871
19006.5,A1,0.9
19033.5,T5,0.892
19070.5,Fp1,0.866
19071,Pz,0.875
19071.5,O1,0.853
19202,T4,0.891
19213.5,P4,0.855
19268.5,T5,0.857
19320,P4,0.899
19340,T5,0.871
19348,A2,0.854
19366.5,A2,0.853
19401.5,A1,0.895
19402,O2,0.854
19448,A2,0.891
19448.5,A2,0.874
19464,F7,0.885
19468.5,T6,0.855
19479,F8,0.856
19515.5,T3,0.892
19578.5,F8,0.857
19597,A2,0.851
19602.5,T6,0.86
19642.5,P3,0.87
19690.5,A1,0.889
19710,T4,0.891
19725,Fp2,0.875
19785,A2,0.88
19791.5,T3,0.865
19824,T3,0.887
19824.5,T6,0.872
19838,T5,0.889
19861.5,F7,0.871
19865,T5,0.868
19867.5,O2,0.888
19877.5,T5,0.895
19890.5,O2,0.893
19898,T4,0.887
19973.5,T4,0.86
20031.5,A2,0.868
20039,T5,0.874
20048.5,A2,0.9
20058.5,Pz,0.874
20065.5,A2,0.872
20068,T3,0.854
20080.5,A2,0.857
20081.5,F8,0.898
20115,O2,0.894
20138.5,O2,0.891
20176.5,T6,0.857
20336.5,O1,0.851
20419,O1,0.857
20450,T6,0.891
20488.5,T5,0.892
20567.5,T4,0.86
20579,A2,0.853
20582,T5,0.853
20616,O1,0.886
20622,Pz,0.852
20643,F8,0.9
20678,T5,0.895
20682.5,T6,0.86
20761.5,Pz,0.853
20809.5,T6,0.894
20810,A2,0.873
20848,A1,0.893
20906.5,T3,0.891
20937,O2,0.85
20997.5,A1,0.9
21042,Fp2,0.87
21044,T6,0.861
21053.5,A1,0.851
21060.5,T3,0.882
21061.5,O2,0.851
21080,A1,0.859
21120.5,A2,0.851
21161.5,O2,0.85
21181.5,A2,0.873
21197.5,A1,0.869
21198.5,T4,0.89
21243,Fp2,0.857
21244,T6,0.875
21324.5,A2,0.852
21466.5,Pz,0.877
21551.5,T5,0.866
21619,T4,0.862
21663.5,F8,0.9
21689.5,O1,0.852
21718.5,P3,0.887
21722,O2,0.894
21724.5,F7,0.889
21853.5,A2,0.88
21854.5,O1,0.859
21865,T4,0.873
21930,T3,0.871
21934,Fp2,0.863
21983,T5,0.872
22205.5,A1,0.866
22210.5,T5,0.873
22246.5,T3,0.888
22287,A1,0.853
22336.5,T6,0.9
22382.5,P3,0.854
22486,A1,0.884
22486.5,A1,0.855
22544,Fp2,0.881
22545.5,T3,0.856
22605,Pz,0.856
22646,F8,0.856
22656,T4,0.881
22670.5,F7,0.873
22711.5,O2,0.865
22735.5,F7,0.876
22754.5,F8,0.884
22755,A1,0.887
22832,T4,0.878
22881,A2,0.853
22881.5,A2,0.868
22887,P4,0.898
22943,T6,0.865
22969,O2,0.858
23074.5,T3,0.863
23125,O2,0.882
23166,F8,0.851
23283.5,A2,0.851
23639.5,O2,0.867
23669,O1,0.879
23754.5,T5,0.884
24047.5,T5,0.861
24219.5,O2,0.865
24526.5,O1,0.885
24850,O2,0.856
24850.5,F7,0.879
25308.5,T6,0.896
25330,P4,0.896
25361.5,F8,0.891
25616,Pz,0.854
25616.5,Cz,0.875
25645,A1,0.865
25674,A1,0.855
25676,Fp1,0.862
25693.5,T3,0.885
25726,Fp2,0.857
25756.5,Fp1,0.881
25827,T5,0.89
25827.5,P3,0.873
25870.5,A1,0.884
25931,P4,0.852
25937,Cz,0.883
25938.5,O1,0.862
25955,F7,0.872
25997.5,T5,0.885
26009.5,O1,0.854
26051.5,T6,0.873
26091.5,T6,0.858
26092,T4,0.894
26192,A2,0.894
26196,T6,0.895
26222.5,O1,0.88
26280,A2,0.896
26281,P3,0.86
26417,T4,0.859
27059,A2,0.885
27162.5,F7,0.861
27291,O1,0.865
27531.5,T5,0.893
27576,F7,0.888
27787.5,O2,0.891
27804.5,Fz,0.898
28063.5,O1,0.887
28093,T6,0.853
28189.5,A2,0.887
28197,A2,0.892
28197.5,A1,0.892
28259.5,O2,0.858
28327,O2,0.856
28426,F7,0.87
28569.5,O1,0.895
28729.5,A1,0.855
28749,A2,0.869
28757,Fp1,0.892
28813.5,Pz,0.881
28896.5,O2,0.853
28984,O1,0.859
29013,T3,0.891
29093.5,A2,0.877
29100.5,A1,0.883
29101,T6,0.865
29157,T3,0.886
29157.5,T5,0.854
29250.5,T6,0.854
29279.5,A2,0.889
29308.5,A1,0.867
29313,A1,0.864
29373.5,T3,0.89
29382,T6,0.856
29389,F8,0.857
29419.5,T4,0.869
29436,O2,0.856
29499.5,T4,0.895
29532,F8,0.877
29549,P3,0.89
29656.5,T5,0.855
29797,O1,0.86
29814.5,A2,0.895
29943,F8,0.855
29949.5,O2,0.872
30124,T6,0.871
30169.5,T5,0.858
30217.5,T4,0.872
30324,O1,0.886
30361,T6,0.893
30426.5,O1,0.866
30427.5,A2,0.888
30482,O2,0.865
30483,A2,0.852
30483.5,T4,0.851
30484,A1,0.893
30703,T6,0.897
30778,O1,0.892
30817.5,O1,0.866
30819,F7,0.885
30879,O2,0.892
30917,A2,0.875
31032.5,Pz,0.851
31050,T4,0.877
31051,P4,0.89
31071,O1,0.891
31206.5,A1,0.882
31230.5,T6,0.855
31231,T6,0.897
31359.5,T6,0.899
31426,A2,0.853
32205.5,A1,0.853
32583.5,O2,0.889
32606,A2,0.862
32634,F7,0.85
33584.5,O1,0.855
33594.5,F8,0.881
33834.5,Pz,0.871
34116,A1,0.857
34133.5,F7,0.874
34134,O1,0.859
34138.5,T4,0.859
34232.5,O2,0.871
34233,O2,0.871
34235.5,O1,0.856
34249,F7,0.87
34266,T3,0.889
34266.5,O2,0.869
34414.5,T4,0.89
34446,T5,0.858
34560,A1,0.886
34764,O2,0.884
35124.5,Fp1,0.887
35163,O1,0.888
35184,Fp1,0.898
35209.5,O1,0.89
35229,P3,0.869
35263,F7,0.889
35283.5,T4,0.887
35400.5,T4,0.89
35401,P4,0.9
35433,T5,0.854
35679,O1,0.852
35965.5,C4,0.888
36157,T5,0.851
36157.5,Fp2,0.874
36200,T6,0.853
36323,A2,0.883
36522.5,A2,0.851
36536,T4,0.881
36765,Fp2,0.878
36766,C3,0.892
36839.5,Fp2,0.893
36863,Fp1,0.853
36901,P4,0.863
36912,P4,0.873
36929.5,Fp2,0.852
36979.5,Fp2,0.888
36984.5,A2,0.891
36990.5,Fp2,0.852
37043.5,Fp1,0.89
37097,A2,0.889
37145,F8,0.887
37171,Fp2,0.861
37202,Fp1,0.862
37206.5,Fp2,0.877
37208,A1,0.874
37242,O1,0.853
37268,T6,0.895
37288.5,Fp2,0.895
37311,Fp1,0.884
37313,Fp2,0.873
37318,F7,0.88
37352.5,T4,0.889
37354.5,O2,0.872
37384,Fp1,0.897
37415,Fp2,0.878
37454.5,Fp2,0.897
37480.5,T5,0.852
37501,Fp1,0.898
37583.5,A1,0.884
37663.5,F8,0.896
37683.5,Pz,0.86
37691,Fp1,0.869
37704.5,Fp2,0.876
37710,O1,0.86
37722,Fp2,0.88
37842.5,Fp2,0.865
37847.5,Fp1,0.85
37848.5,Fp2,0.851
37849.5,Fp2,0.879
37864,Fp2,0.899
37962,Fp2,0.858
37982.5,T4,0.894
38003.5,Fp2,0.888
38022.5,Fp1,0.859
38025.5,Fp1,0.885
38085,C4,0.864
38113,T5,0.875
38140,Fp2,0.853
38162.5,Pz,0.892
38165.5,C3,0.875
38166,O1,0.881
38169,Fp2,0.869
38175,Fp2,0.879
38176,Fp2,0.896
38182,T4,0.862
38232,Pz,0.861
38232.5,O1,0.886
38264,O1,0.867
38338,C3,0.889
38338.5,C3,0.894
38392.5,Pz,0.85
38434,A2,0.873
38471.5,T4,0.866
38472.5,O1,0.85
38490.5,O2,0.878
38533,O1,0.872
38580,T6,0.882
38618.5,O2,0.887
38643,Fp1,0.878
38656,Fp1,0.898
38684,F8,0.88
38722,F7,0.875
38744.5,O2,0.864
38745,Fp2,0.882
38745.5,Fp1,0.869
38754.5,Fp1,0.861
38801,T5,0.898
38870,Fp1,0.9
38903,Fp1,0.883
38917,Fp2,0.887
38940,T6,0.866
38943.5,O2,0.862
38944,T6,0.874
38976,Fp1,0.875
38998.5,Fp1,0.885
39064.5,Fp2,0.87
39070,Fp2,0.868
39079,Fp1,0.896
39097,Fp1,0.854
