13749.5,O1,0.805
13793.5,T6,0.816
13810,T5,0.815
13844,O2,0.812
13859.5,A1,0.835
13869.5,F7,0.825
13870,T4,0.848
13870.5,Fp1,0.831
14010.5,O1,0.838
14037,O1,0.832
14113,T3,0.834
14165,T3,0.83
14170,Pz,0.8
14197.5,O2,0.805
14238.5,Pz,0.803
14251,O1,0.808
14254.5,O1,0.806
14255,A1,0.822
14273,T4,0.801
14281.5,O1,0.845
14283,F7,0.83
14288,P4,0.838
14303.5,A2,0.811
14341.5,A2,0.818
14345.5,Fp1,0.824
14380.5,T6,0.825
14389,T6,0.809
14422.5,Fp1,0.817
14429.5,A2,0.819
14485.5,T4,0.825
14543,O1,0.834
14546.5,T6,0.814
14562,Fp2,0.814
14584.5,O2,0.825
14604,O1,0.805
14609,T3,0.815
14643,O1,0.829
14646,O2,0.818
14685.5,Fp1,0.843
14688.5,Fp1,0.847
14701.5,T4,0.802
14705,T3,0.81
14712,Fp2,0.804
14717,P4,0.817
14734,O1,0.826
14736,O2,0.806
14750,T5,0.809
14760.5,T5,0.846
14791,P4,0.847
14792.5,A2,0.817
14799.5,O1,0.808
14850,T3,0.832
14852.5,O1,0.84
14858,T6,0.83
14864,O2,0.833
14868,T5,0.817
14886,A1,0.845
14904,F7,0.807
14921.5,Fp1,0.812
14939.5,T5,0.802
14991.5,O1,0.809
14992,T5,0.837
15025.5,Fp1,0.848
15051.5,T5,0.803
15147,F8,0.834
15161.5,A2,0.809
15162.5,T6,0.803
15190.5,A1,0.837
15194,O2,0.818
15209.5,T5,0.847
15242.5,O1,0.838
15243.5,O1,0.805
15264,A2,0.849
15275,A1,0.825
15287.5,O2,0.803
15304,T5,0.812
15335.5,F8,0.807
15357.5,F8,0.811
15384.5,T4,0.813
15391.5,A1,0.824
15435,T4,0.831
15437.5,A1,0.819
15456.5,O1,0.823
15470.5,A1,0.837
15478,F7,0.838
15503,T4,0.825
15546.5,O1,0.84
15559,T6,0.829
15568,A2,0.84
15582,Fp1,0.831
15587,T3,0.848
15588,T3,0.814
15612,T3,0.84
15612.5,O1,0.829
15628,T6,0.836
15637,O2,0.806
15637.5,A1,0.801
15639,O2,0.832
15653.5,A2,0.813
15673,T6,0.821
15717,O2,0.847
15740.5,Fp1,0.846
15743.5,A2,0.849
15759.5,A2,0.82
15769.5,T3,0.816
15776.5,A1,0.83
15802.5,F8,0.832
15803,F8,0.845
15844.5,P3,0.826
15856,Fp2,0.824
15880.5,F7,0.811
15928.5,A1,0.826
16063.5,F8,0.823
16089.5,A2,0.807
16125.5,T4,0.824
16140.5,O1,0.815
16174,Fp2,0.807
16193.5,F8,0.838
16282.5,O2,0.844
16286,O2,0.825
16296.5,Pz,0.82
16308.5,A1,0.841
16427.5,T6,0.842
16471,A2,0.833
16471.5,T3,0.807
16473.5,T5,0.803
16516,T5,0.8
16517,A1,0.841
16518,P3,0.833
16532.5,O2,0.823
16533,T3,0.818
16562.5,P4,0.804
16578.5,T4,0.804
16585.5,A2,0.824
16588,O2,0.819
16604.5,T6,0.819
16649,T3,0.822
16664,T6,0.81
16871.5,A2,0.837
17547,A2,0.807
17643,T5,0.834
17792,O2,0.811
17863.5,O2,0.818
17929.5,O2,0.81
17952.5,O2,0.814
17978.5,Fp2,0.807
17979.5,T6,0.806
17980,O2,0.833
17983.5,T4,0.816
17987,Fp2,0.824
18031.5,T5,0.818
18032,Fp2,0.803
18054.5,T6,0.812
18112,T6,0.822
18119.5,T6,0.817
18185,O2,0.842
18198.5,O2,0.817
18215,O1,0.836
18257.5,T5,0.815
18270.5,O2,0.827
18292.5,O2,0.822
18305.5,O1,0.833
18321,A2,0.826
18325,O1,0.814
18336,T3,0.834
18339,T6,0.812
18354,A2,0.805
18397,F7,0.849
18407,T6,0.807
18454.5,T6,0.847
18481,T6,0.82
18482.5,Fp2,0.829
18487,T4,0.804
18538.5,A1,0.832
18598,O2,0.839
18600,A2,0.802
18603,Fp2,0.821
18610,O1,0.843
18615.5,T3,0.802
18635,A1,0.831
18674.5,T6,0.818
18678,F8,0.833
18704,F7,0.81
18716.5,F8,0.8
18750.5,T4,0.812
18767.5,F8,0.818
18833,O1,0.841
18857,T4,0.811
18891.5,A1,0.802
18944.5,Fp1,0.828
18957.5,Fp2,0.833
18981.5,A1,0.822
19006.5,P3,0.8
19007.5,O1,0.814
19009,O1,0.844
19071.5,F8,0.829
19202,T3,0.806
19239.5,T6,0.817
19250,A2,0.812
19265.5,Pz,0.803
19303.5,T5,0.805
19340,O2,0.811
19343,Pz,0.809
19400,F8,0.817
19401.5,P4,0.814
19424,T4,0.838
19448.5,T4,0.801
19449.5,O1,0.819
19464,T3,0.84
19467.5,A1,0.805
19559.5,A1,0.801
19567.5,O1,0.83
19586,Fp2,0.83
19635.5,F7,0.845
19642.5,T5,0.807
19664.5,O1,0.839
19690,O2,0.81
19710,T6,0.831
19779,A1,0.801
19824,Pz,0.81
19838,Fp2,0.839
19867.5,O1,0.809
19886,T6,0.836
19898,A2,0.84
19949,O2,0.846
19976,Fp2,0.806
19982,P4,0.814
20002.5,T4,0.833
20013,F7,0.832
20014.5,T3,0.813
20038.5,Pz,0.811
20039,Fp2,0.824
20041,A1,0.847
20046.5,T5,0.813
20062.5,P3,0.805
20068,A1,0.824
20081,T3,0.807
20085.5,A1,0.819
20114.5,T6,0.849
20115,O1,0.809
20138,T3,0.829
20139,P3,0.81
20170.5,Fp2,0.834
20171,T3,0.826
20176.5,P3,0.844
20255.5,T6,0.812
20260,T6,0.844
20483.5,O1,0.831
20489,P3,0.842
20505,T6,0.848
20579,T3,0.828
20582,F7,0.823
20616,O2,0.804
20622.5,Pz,0.847
20642.5,T3,0.81
20682,F8,0.803
20761,T4,0.818
20845,T6,0.813
20937,Pz,0.849
20973.5,T3,0.826
20975,Fp1,0.811
21001.5,O1,0.824
21039,T6,0.821
21040,O1,0.803
21048.5,A2,0.802
21053.5,O1,0.816
21093.5,F7,0.812
21094.5,Pz,0.833
21121,T3,0.842
21181.5,T3,0.812
21197.5,A2,0.822
21445,A2,0.82
21654.5,O2,0.849
21663.5,A1,0.8
21689.5,O2,0.827
21722,T6,0.807
21727.5,T6,0.844
21735,A2,0.836
21842,T6,0.844
21852.5,T3,0.811
21854.5,O2,0.823
21856,F8,0.846
21912,T3,0.832
21936.5,P4,0.838
21939,A1,0.818
21959,A1,0.822
21983,T4,0.819
21983.5,A1,0.802
22116.5,O1,0.818
22173,O2,0.811
22217.5,O1,0.812
22233,T3,0.818
22246.5,T5,0.828
22327.5,T4,0.833
22329.5,Pz,0.849
22336.5,A2,0.836
22398,T6,0.818
22486,T4,0.811
22530,T5,0.817
22541.5,T3,0.834
22600,O2,0.83
22604.5,T4,0.821
22605,T5,0.806
22619.5,Fp2,0.813
22671,A1,0.83
22671.5,Fp1,0.8
22683.5,A2,0.844
22711.5,P4,0.803
22755,F8,0.805
22831.5,T5,0.837
22833,T6,0.841
22887,Pz,0.848
22969,A2,0.845
23065,T6,0.841
23074,O2,0.843
23173,Fp2,0.824
23750.5,O2,0.841
23755,A1,0.824
24527,O1,0.8
25072,T5,0.801
25161.5,O2,0.81
25189.5,O2,0.841
25645,A2,0.802
25668.5,Fp2,0.824
25693,T4,0.801
25747,Fp1,0.834
25827.5,Fp1,0.842
25914,A2,0.829
25931,P3,0.839
25997.5,P4,0.835
25999,P3,0.832
26063,T6,0.849
26092,F8,0.824
26096.5,T5,0.818
26097,T6,0.813
26185.5,T5,0.824
26196,T4,0.838
26263.5,P3,0.828
27006.5,T5,0.804
27062,A1,0.824
27133.5,P3,0.807
27152,O2,0.849
27291.5,O2,0.82
27376.5,F7,0.847
27531.5,O1,0.832
27576.5,A1,0.805
27787,Fz,0.824
27788,C4,0.832
27812.5,O2,0.822
27831,O1,0.848
27986,T4,0.817
28012,A1,0.838
28197,T4,0.824
28426,A1,0.846
28460.5,T3,0.821
28569.5,A2,0.83
28637.5,Pz,0.843
28752.5,T3,0.841
28758.5,T3,0.806
28813.5,P3,0.844
28895,P4,0.805
28939,O2,0.837
29011,O2,0.83
29070.5,A2,0.822
29101,F8,0.833
29210.5,O2,0.827
29290.5,T5,0.836
29303,O2,0.801
29373.5,T4,0.848
29381.5,A2,0.8
29389,O2,0.828
29507.5,A1,0.822
29532.5,T4,0.813
29535.5,A2,0.825
29548,P4,0.802
