5716.5,F7,0.6
5755.5,P4,0.63
5819,Fp2,0.654
5819.5,C3,0.667
5839,T6,0.609
5862,T6,0.602
5896,C3,0.65
5921,Fp1,0.688
5926,C3,0.635
5929,Fp2,0.661
5955.5,P3,0.626
6015,A1,0.639
6023,O2,0.682
6027,T3,0.688
6050.5,Fp2,0.678
6073.5,Fp2,0.68
6090.5,F7,0.676
6113.5,F3,0.606
6235,A2,0.696
6259.5,Fp1,0.685
6316,Fp2,0.622
6330,Fp1,0.614
6353.5,Fp2,0.672
6365,Fp2,0.652
6399,T6,0.603
6400,Fp1,0.632
6437.5,O2,0.607
6444.5,Fp2,0.688
6474,A1,0.604
6498.5,Fp2,0.613
6507,Fp1,0.615
6512.5,Fp2,0.654
6529,Fp2,0.651
6534.5,T6,0.65
6541,Fp1,0.688
6548.5,Fp1,0.655
6549,Fp1,0.696
6560.5,Pz,0.691
6586.5,Fp2,0.672
6619,Fp1,0.669
6640,Fp2,0.6
6641,Pz,0.644
6654,Fp2,0.612
6660.5,Fp1,0.663
6688,Fp2,0.658
6746.5,Fp1,0.643
6763.5,Fp2,0.6
6798.5,T5,0.645
6799,Fp2,0.607
6808,Fp2,0.675
6834.5,Fp2,0.63
6864.5,Fp1,0.604
6865.5,Fp1,0.606
6903.5,Fp1,0.616
6923,Fp1,0.689
6933,Fp1,0.612
6982.5,Fp2,0.662
7013.5,Fp2,0.635
7025.5,Fp2,0.659
7028.5,Fp1,0.69
7044,Fp2,0.677
7071.5,Fp1,0.685
7078.5,Fp1,0.681
7109.5,Fp1,0.615
7135.5,Fp1,0.633
7197.5,O1,0.623
7263.5,Fp2,0.678
7271,Fp1,0.651
7315.5,Fp2,0.678
7344.5,C4,0.614
7345.5,C3,0.613
7355.5,Fp1,0.65
7363.5,Fp1,0.629
7405.5,O1,0.675
7407,Fp2,0.681
7429,Fp1,0.632
7429.5,Fp2,0.682
7437,Fp1,0.641
7442,Fp2,0.669
7459,Fp1,0.669
7491.5,F7,0.603
7512.5,Fp2,0.619
7518.5,Fp2,0.634
7522.5,O1,0.674
7559.5,Fp1,0.661
7594,Fp2,0.658
7597.5,P4,0.62
7616.5,Fp2,0.601
7653.5,Fp1,0.696
7657.5,Fp1,0.615
7707.5,Fp1,0.681
7737,T4,0.685
7744.5,A1,0.661
7809,Fp2,0.64
7839,Fp1,0.636
7862,Fp1,0.638
7887,Fp2,0.69
7913.5,Fp1,0.693
7935,Fp1,0.647
7938,Fp2,0.607
7954.5,T5,0.654
7964,Fp2,0.688
7984,Fp2,0.661
7986,Fp2,0.639
8003,O1,0.612
8024,A1,0.619
8026,Fp2,0.657
8087.5,Fp1,0.697
8166.5,P3,0.694
8185.5,Fp2,0.681
8256,Fp2,0.622
8268,Fp2,0.622
8271.5,Fp1,0.642
8308.5,A2,0.611
8326.5,Fp1,0.7
8327,Fp2,0.61
8330.5,Fp1,0.603
8361,Fp2,0.665
8374,Fp1,0.694
8384,Fp2,0.61
8393.5,Fp2,0.693
8397,Fp1,0.697
8398,Fp1,0.68
8429.5,Fp2,0.687
8430,Fp1,0.631
8459.5,Fp1,0.673
8469.5,Fp1,0.628
8515,Fp1,0.651
8519,O2,0.612
8557,T4,0.635
8585.5,T6,0.633
8604.5,Fp2,0.665
8632.5,A2,0.675
8670,O2,0.623
8697,A1,0.6
8708,T3,0.622
8710,T4,0.628
8710.5,C4,0.642
8731,Fp2,0.61
8740.5,F8,0.634
8761.5,A1,0.634
8765,Fp2,0.687
8770,Fp2,0.651
8799,Fp1,0.649
8807,Fp1,0.685
8817,Fp1,0.655
8825,Fp1,0.602
8840.5,Fp1,0.617
8847,F7,0.641
8852.5,Fp2,0.696
8853,Fp2,0.677
8858.5,Fp1,0.6
8864,Fp2,0.616
8872,Fp2,0.669
8988.5,Fp2,0.644
8989,Fp1,0.658
8997.5,Fp1,0.695
9031,Fp1,0.677
9072,Fp2,0.619
9085,Fp2,0.609
9088.5,Fp1,0.7
9114,Fp2,0.617
9119.5,Fp1,0.681
9120.5,Fp1,0.602
9127.5,Fp2,0.649
9129,Fp1,0.62
9139.5,Fp2,0.673
9144.5,F7,0.6
9152,Fp1,0.616
9157.5,Fp2,0.629
9163.5,Fp1,0.667
9172.5,Pz,0.619
9176.5,Pz,0.664
9190.5,T6,0.629
9207.5,T4,0.654
9252,O1,0.678
9271,Fp1,0.639
9278,T6,0.663
9292,Fp2,0.602
9320,Fp2,0.653
9321.5,Fp2,0.697
9335,F7,0.673
9340,T6,0.678
9363,O1,0.611
9364.5,O2,0.64
9371,T4,0.613
9404.5,Fp2,0.652
9405,Fp1,0.619
9438,Fp2,0.658
9465.5,Fp1,0.654
9487.5,Fp2,0.669
9492.5,Fp1,0.67
9511,T5,0.614
9523,T6,0.642
9543.5,Fp1,0.653
9578.5,Fp1,0.621
9579.5,Fp2,0.65
9590.5,Fp2,0.669
9594,Fp2,0.672
9615.5,T5,0.647
9634,Fp2,0.667
9634.5,Fp1,0.693
9636,Fp2,0.649
9638,Fp2,0.629
9640,Fp1,0.688
9656,Fp2,0.646
9678,Fp2,0.643
9686,Fp1,0.615
9691.5,Fp1,0.624
9756,Fp2,0.677
9815,Fp1,0.607
9816,Fp2,0.617
9890,Fp2,0.607
9924.5,Fp2,0.692
9935.5,Fp2,0.658
9936.5,Fp1,0.7
9942,Fp2,0.617
9949,F8,0.619
9960.5,Fp1,0.623
9966,Fp1,0.667
9968.5,Fp1,0.69
9988.5,Fp1,0.604
10013.5,Fp2,0.622
10066.5,Fp1,0.682
10079,Fp1,0.619
10098,Fp1,0.693
10104.5,Fp2,0.649
10112,Fp1,0.673
10137.5,Fp1,0.64
10144.5,Fp1,0.676
10184,Fp1,0.677
10216,Fp1,0.671
10230.5,Fp1,0.601
10255.5,Fp1,0.673
10294,F7,0.699
10296.5,Fp2,0.644
10307.5,Fp1,0.67
10309.5,Fp2,0.61
10341,Fp1,0.678
10342.5,Fp1,0.671
10347.5,T3,0.623
10369.5,Fp1,0.602
10371,Fp2,0.631
10373,F4,0.6
10373.5,Cz,0.635
10379.5,P3,0.609
10380.5,T5,0.675
10388.5,A2,0.619
10396,F3,0.625
10401,C4,0.625
10403.5,O2,0.699
10420.5,C4,0.612
10439,Fp1,0.608
10460.5,A2,0.654
10521.5,O2,0.66
10535.5,Pz,0.606
10536,P4,0.676
10598,T6,0.633
10659.5,O1,0.67
10725,T3,0.68
10751,F8,0.633
10756.5,A1,0.622
10758.5,F4,0.66
10761,A1,0.66
10761.5,Fp2,0.626
10790,O1,0.641
10796.5,T4,0.673
10797.5,A2,0.65
10840.5,C3,0.651
10912,O1,0.619
10941.5,A2,0.657
10971.5,O2,0.611
10983,T5,0.629
10988,A2,0.663
10997,T3,0.616
11004.5,A2,0.643
11007,T4,0.66
11021.5,T6,0.678
11028,C3,0.687
11037.5,O1,0.625
11051.5,A1,0.633
11122,O1,0.689
11249.5,A1,0.65
11311.5,Fp1,0.659
11432,Fp1,0.612
11507,T5,0.631
11539,O1,0.687
11648,Fp2,0.694
11670,O2,0.605
11894,Fp2,0.691
11905.5,O2,0.625
11911,C4,0.625
11911.5,T3,0.691
11924,Fp1,0.627
11926,P4,0.672
11986,Pz,0.643
12061,O2,0.654
12061.5,O1,0.686
12199,Fp2,0.648
12209.5,T3,0.628
12255.5,F8,0.627
12279,T5,0.6
12282.5,P4,0.644
12297,A2,0.609
12353.5,C4,0.694
12366,O2,0.62
12496.5,T6,0.653
12499,O2,0.673
12505.5,A1,0.641
12514,F8,0.623
12584.5,O2,0.653
12613,O1,0.619
12640.5,A1,0.694
12730,O2,0.697
12805,P3,0.674
12817,T3,0.65
12933,Fp2,0.682
12943.5,O2,0.69
12945,O1,0.683
12948.5,A1,0.625
12955,A1,0.613
12964,A1,0.631
13045.5,T4,0.696
13046,P3,0.683
13047.5,T6,0.649
13101.5,F7,0.66
13143.5,A1,0.633
13250.5,T5,0.6
13445,A1,0.617
13508.5,F8,0.618
13540.5,T6,0.624
13564.5,Fp1,0.648
13655,Fp1,0.692
13671,O2,0.613
13724.5,O2,0.647
13758,A1,0.611
13758.5,Fp2,0.623
13794,F8,0.623
13794.5,F7,0.697
13809.5,T6,0.606
13819,T4,0.638
13819.5,A1,0.62
13869,T5,0.698
13870.5,F8,0.659
13871,T6,0.685
13896,F8,0.675
13937.5,T6,0.688
13949.5,O1,0.692
13959,O1,0.614
13988,A1,0.615
14011,Fp2,0.622
14025,O2,0.649
14029,F4,0.698
14029.5,P3,0.624
14030.5,A2,0.61
14031,A2,0.631
14037,P3,0.635
14038.5,T4,0.659
14065,A1,0.619
14066.5,T4,0.642
14078.5,Fp2,0.671
14094.5,T3,0.656
14095,A2,0.689
14099.5,O2,0.65
14165,A1,0.689
14183,T3,0.657
14202,T4,0.662
14230,O2,0.612
14230.5,O2,0.626
14234.5,O2,0.65
14248,A2,0.6
14250,O1,0.68
14250.5,O2,0.695
14255,T6,0.695
14272.5,T5,0.611
14273,T3,0.647
14274,Fp2,0.672
14283.5,T5,0.632
14288,Fp2,0.66
14322,O1,0.646
14322.5,Fp1,0.648
14333,O2,0.679
14344,O1,0.697
14350,A1,0.66
14350.5,T3,0.685
14353.5,Fp1,0.647
14370,A1,0.609
14371.5,Pz,0.698
14390.5,T4,0.671
14453.5,T4,0.675
14454,Pz,0.624
14455,T3,0.63
14455.5,F7,0.681
14465,Pz,0.622
14493.5,A1,0.648
14494.5,Fp2,0.658
14511,T5,0.631
14521.5,T6,0.681
14528,P4,0.633
14539,O2,0.641
14543,P4,0.6
14547,T4,0.622
14584,P3,0.637
14584.5,Pz,0.656
14595,T5,0.61
14609,T5,0.663
14610.5,Fp2,0.634
14622,T5,0.658
14623,Fp1,0.637
14627,O1,0.637
14632.5,T4,0.695
14662.5,A1,0.656
14675.5,A1,0.665
14677,T5,0.678
14683,A2,0.623
14685.5,F8,0.677
14700.5,O2,0.6
14701,A2,0.635
14701.5,F8,0.608
14708,T4,0.689
14712,F8,0.613
14715.5,T6,0.688
14717,O1,0.604
14729.5,T4,0.632
14730,T6,0.657
14738,T6,0.609
14750,O2,0.62
14759,F8,0.698
14760.5,O1,0.641
14773,T6,0.644
14786.5,T5,0.603
14791,T4,0.659
14793,O1,0.685
14799,F7,0.605
14807.5,A1,0.674
14826.5,A1,0.662
14842.5,T6,0.657
14843,Fp2,0.676
14849,Fp1,0.652
14851,T5,0.624
14852,O1,0.65
14852.5,O2,0.658
14858,O1,0.624
14864,O1,0.689
14872,F7,0.608
14893.5,A1,0.675
14902,T4,0.647
14903.5,O2,0.696
14908,F7,0.616
14909,F8,0.63
14915,A1,0.625
14929.5,A2,0.62
14937,O2,0.606
14939,Fp1,0.641
14939.5,T3,0.656
14942,F3,0.635
14957,O1,0.608
14981,P3,0.636
14991,O1,0.62
14991.5,T5,0.654
14994,F8,0.625
14999,T6,0.699
15006,Pz,0.662
15025.5,F7,0.68
15027.5,Fp2,0.616
15031.5,O2,0.673
15050,A1,0.68
15051.5,O2,0.617
15053.5,C3,0.637
15061.5,A2,0.6
15062,O1,0.603
15064.5,Fp1,0.678
15084.5,T3,0.663
15102.5,O1,0.617
15109.5,T3,0.61
15117.5,F8,0.678
15131.5,Pz,0.661
15135.5,O1,0.624
15137,Fp2,0.656
15144,T5,0.678
15147,A1,0.692
15161.5,A1,0.7
15166,T3,0.606
15171.5,F8,0.672
15175.5,A1,0.602
15207,T5,0.686
15209.5,O1,0.637
15216,T3,0.609
15216.5,O1,0.633
15232.5,T4,0.675
15234.5,Fp1,0.638
15235.5,O2,0.683
15238,A2,0.68
15242.5,T4,0.655
15252.5,C4,0.636
15264,T6,0.609
15267,Fp2,0.698
15276.5,A2,0.602
15278.5,A2,0.601
15282,T3,0.654
15283.5,A2,0.668
15284,Pz,0.643
15304,F7,0.644
15314.5,P4,0.622
15315,C3,0.623
15338.5,A1,0.663
15340.5,F8,0.641
15390,O2,0.601
15391.5,A2,0.688
15410.5,Fp2,0.625
15415,T6,0.693
15419,T5,0.636
15420.5,F7,0.615
15437.5,O2,0.622
15441,O1,0.669
15444,Pz,0.631
15444.5,O1,0.653
15457.5,T4,0.657
15478,T3,0.653
15480.5,T6,0.639
15486.5,T4,0.617
15490.5,O2,0.635
15505,T3,0.678
15513,A2,0.654
15517.5,T4,0.606
15523,T4,0.642
15531,F7,0.67
15539,T3,0.654
15546.5,T6,0.617
15561,A1,0.624
15561.5,O1,0.651
15567,O2,0.625
15571,C3,0.609
15582,F7,0.665
15587,T4,0.616
15587.5,O1,0.606
15588,T5,0.611
15589,F7,0.653
15592.5,Fp2,0.633
15598.5,Fp1,0.613
15606,T4,0.654
15613.5,Fp1,0.658
15614,Fp2,0.626
15615.5,P3,0.696
15628,A2,0.695
15637,A1,0.671
15637.5,A2,0.659
15670,O2,0.636
15673,T3,0.646
15686,T3,0.654
15704,F8,0.62
15706,A2,0.612
15706.5,T3,0.609
15710.5,T6,0.629
15714,Pz,0.638
15735.5,A2,0.67
15744,A1,0.638
15746,T4,0.658
15759,T5,0.605
15767.5,Fp1,0.623
15770,O2,0.605
15785,T4,0.636
15802.5,T4,0.605
15803,T4,0.604
15813,O1,0.602
15822,O1,0.642
15826,O2,0.607
15834.5,Fp1,0.629
15839.5,A1,0.655
15866.5,T4,0.635
15880.5,T6,0.619
15927.5,T4,0.644
15928,T3,0.62
15928.5,A2,0.605
15939.5,A1,0.604
15954,F4,0.659
15966,O2,0.698
16006.5,O2,0.672
16052,P4,0.623
16057,F7,0.632
16063,Pz,0.657
16064.5,F8,0.636
16140.5,T3,0.615
16159,F7,0.603
16173.5,F8,0.623
16174,Pz,0.605
16178.5,O1,0.61
16192,F7,0.67
16208.5,T3,0.679
16244.5,F7,0.63
16258.5,O2,0.665
16267.5,A1,0.611
16286,A1,0.637
16296.5,P4,0.648
16307.5,T6,0.665
16308.5,T5,0.619
16316.5,T6,0.609
16317.5,A2,0.66
16318,Fp2,0.668
16338.5,F7,0.651
16367.5,F8,0.694
16368,O2,0.619
16387.5,T3,0.643
16426,Pz,0.601
16469,A1,0.605
16473.5,T6,0.611
16517,O1,0.688
16517.5,O2,0.62
16518,Pz,0.656
16521,T6,0.683
16528,Fp1,0.638
16528.5,Fp2,0.649
16529.5,F7,0.633
16584,A1,0.621
16602,F7,0.617
16603,F7,0.688
16604,A1,0.643
16632,F8,0.683
16664,O2,0.647
16696.5,T3,0.611
16728.5,O2,0.652
16734,A2,0.649
16742,A1,0.7
16749.5,T5,0.668
16750,Fp2,0.643
17060,Pz,0.67
17289.5,T4,0.605
17290,O2,0.66
17477,A1,0.648
17477.5,T6,0.606
17478.5,T4,0.654
17527.5,T6,0.614
17528,T4,0.615
17537,O1,0.613
17547,F8,0.616
17547.5,F8,0.674
17548,T4,0.62
17642.5,Fp1,0.685
17754.5,F8,0.67
17792,A1,0.661
17822,O2,0.67
17826,T5,0.65
17843.5,A2,0.642
17844.5,T5,0.614
17878.5,T5,0.657
17879,A1,0.691
17886,O1,0.66
17886.5,Pz,0.612
17929.5,P4,0.623
17951,F8,0.621
17952.5,Pz,0.605
17981.5,C3,0.636
17983.5,Fp1,0.689
17984,T5,0.606
18007,T3,0.642
18034.5,P4,0.611
18065.5,A1,0.67
18066.5,T6,0.659
18069.5,T3,0.614
18082.5,A2,0.628
18095.5,A2,0.692
18104.5,T3,0.671
18111.5,T6,0.683
18112,A2,0.626
18118,F8,0.658
18119.5,A2,0.689
18143.5,T4,0.678
18164,Fp1,0.608
18164.5,A1,0.619
18167.5,Fp2,0.628
18170,Pz,0.61
18170.5,T6,0.647
18185,A2,0.613
18198.5,T6,0.684
18212,O1,0.628
18214.5,O2,0.68
18215,O2,0.693
18234.5,A1,0.628
18254,F7,0.696
18257.5,T6,0.62
18276.5,F8,0.663
18292,T5,0.664
18293.5,A1,0.627
18294,O2,0.7
18315,O1,0.686
18316,A2,0.648
18320.5,A1,0.641
18321.5,F7,0.698
18325,Pz,0.689
18347.5,T4,0.631
18355.5,A1,0.695
18357.5,T3,0.679
18375,F8,0.635
18401.5,T6,0.619
18407,O2,0.684
18408.5,T5,0.645
18444.5,A2,0.636
18454.5,Fp1,0.608
18459,T3,0.652
18474.5,A2,0.644
18487.5,A1,0.68
18495,T6,0.692
18531,T6,0.601
18531.5,T6,0.622
18538.5,A2,0.63
18554,P3,0.611
18554.5,T6,0.628
18578.5,T6,0.633
18579,A1,0.679
18602.5,Pz,0.659
18634,T6,0.637
18635,O1,0.628
18660,T4,0.63
18660.5,O2,0.681
18668,T6,0.694
18673,T4,0.678
18686,T3,0.606
18698,O1,0.61
18701,O1,0.609
18719.5,Fp2,0.6
18721.5,Fp1,0.602
18725.5,C4,0.698
18731,O2,0.63
18742.5,Pz,0.674
18750.5,F8,0.648
18753,F8,0.601
18756,A1,0.688
18767.5,T5,0.614
18768.5,T5,0.693
18776,C3,0.69
18786.5,T6,0.66
18792.5,T3,0.657
18811.5,T6,0.621
18817,T6,0.661
18819.5,T3,0.621
18828.5,T4,0.61
18839,T6,0.63
18843,A1,0.612
18856,T5,0.689
18870,F4,0.67
18885.5,O1,0.612
18888,T3,0.6
18892.5,A2,0.633
18912.5,T6,0.641
18922,Pz,0.625
18941.5,O2,0.628
18944.5,O1,0.635
18957.5,T4,0.639
18958.5,A1,0.612
18959.5,O1,0.64
18981.5,T6,0.699
19006.5,Pz,0.684
19007.5,T3,0.694
19033,O1,0.695
19033.5,A1,0.667
19036,A2,0.691
19070.5,Fp2,0.617
19254,A1,0.656
19254.5,O2,0.644
19284.5,F7,0.627
19289,P3,0.67
19291,T3,0.627
19334,A2,0.674
19348,F8,0.646
19402,O1,0.683
19424,T6,0.653
19424.5,Fp1,0.7
19448.5,O1,0.609
19468.5,A2,0.661
19479,T3,0.611
19497,P4,0.637
19553.5,A1,0.697
19559.5,O2,0.617
19577.5,P4,0.66
19602.5,P4,0.656
19608.5,T3,0.688
19612,P4,0.615
19627,T6,0.603
19635.5,O2,0.664
19642.5,O2,0.661
19665,A2,0.646
19667,O1,0.641
19671,A2,0.636
19682,T4,0.613
19690,Fp2,0.606
19690.5,O2,0.614
19704.5,O2,0.684
19727.5,A1,0.665
19758.5,A1,0.602
19779,T5,0.651
19784.5,A2,0.675
19785,F8,0.689
19785.5,Pz,0.623
19791.5,T4,0.605
19803.5,A1,0.646
19808.5,F8,0.677
19818,T5,0.604
19824,T4,0.683
19824.5,T4,0.646
19827.5,O1,0.665
19828,Fp1,0.655
19829,A1,0.619
19836,A1,0.653
19837,C4,0.632
19837.5,Pz,0.67
19861.5,A1,0.621
19867.5,T6,0.605
19874,O2,0.668
19890.5,T4,0.606
19897.5,Fp2,0.62
19898,F8,0.6
19933,F8,0.608
19949,T4,0.692
19973.5,F8,0.672
19976,F7,0.604
19982.5,Pz,0.634
20042,T6,0.605
20055.5,O1,0.623
20058.5,T5,0.625
20062,P3,0.633
20065.5,O1,0.6
20079.5,Fp1,0.652
20080.5,T3,0.679
20081,P3,0.62
20114.5,A2,0.7
20116,T4,0.607
20176.5,T4,0.656
20223.5,T5,0.641
20255.5,O2,0.664
20346.5,O2,0.61
20430,F7,0.645
20489,Pz,0.603
20504,A2,0.61
20532.5,A1,0.635
20559.5,T6,0.648
20616,P3,0.616
20620,T6,0.653
20643,T6,0.639
20678,O2,0.653
20761,O2,0.665
20761.5,O2,0.641
20809.5,Fp2,0.636
20810,P4,0.676
20848,O2,0.694
20929.5,T4,0.631
20932.5,Fp2,0.6
20934.5,T4,0.697
20954,F4,0.646
20963.5,A1,0.638
20971,O1,0.695
20973.5,T5,0.678
20977.5,A2,0.664
20993.5,Fp2,0.612
20994,T4,0.614
21034,A2,0.635
21039,O1,0.646
21040,O2,0.636
21040.5,Fp1,0.601
21044.5,O1,0.659
21048.5,A1,0.631
21054,A1,0.608
21061.5,F7,0.614
21065,Fp1,0.679
21093,O2,0.673
21181.5,T5,0.624
21197.5,T5,0.676
21212.5,O2,0.618
21244,T5,0.648
21289.5,A2,0.68
21324.5,A1,0.653
21413,P4,0.696
21433.5,T5,0.63
21449.5,P3,0.613
21466.5,P4,0.609
21540.5,Fp1,0.611
21551.5,A2,0.668
21565.5,T4,0.639
21620,T4,0.65
21641.5,T3,0.663
21654.5,O1,0.67
21662,Pz,0.667
21663,T4,0.673
21727.5,F8,0.622
21814.5,T6,0.631
21829,A2,0.678
21842,O2,0.602
21852.5,T5,0.628
21853,A1,0.642
21912,T5,0.687
21929.5,O2,0.698
21939,O2,0.631
21958,F7,0.693
21958.5,C4,0.629
21966.5,T4,0.629
22017,A1,0.675
22112,A2,0.658
22114.5,Fp1,0.658
22197.5,F7,0.626
22217.5,A2,0.658
22228,T5,0.645
22246.5,T6,0.602
22276,Pz,0.671
22276.5,T5,0.669
22278.5,O2,0.685
22287,T5,0.637
22324.5,Fp2,0.605
22325,C4,0.642
22329.5,P3,0.64
22336.5,A1,0.627
22372.5,F8,0.681
22383,A1,0.602
22404.5,O1,0.69
22486,T3,0.66
22496.5,F7,0.605
22506.5,F7,0.636
22527.5,O1,0.666
22543.5,T6,0.62
22600,A1,0.634
22604.5,F8,0.665
22641,O2,0.649
22641.5,A1,0.606
22642,T3,0.632
22646,T4,0.664
22670,Fp1,0.665
22671,A2,0.668
22692,T4,0.654
22711.5,A1,0.612
22735,T6,0.619
22735.5,Fp1,0.646
22749.5,T3,0.69
22755,P4,0.62
22756,T4,0.668
22756.5,F8,0.687
22785,O2,0.631
22831.5,P3,0.676
22833,P4,0.656
22881,T4,0.602
22881.5,T4,0.666
22968,Fp1,0.613
22969,O1,0.697
23055.5,T6,0.604
23064,T4,0.624
23065,T4,0.647
23082.5,A2,0.641
23099,A1,0.604
23125,T3,0.666
23166,T4,0.632
23173,Fp1,0.634
23385,O1,0.685
23640,A2,0.625
23656.5,A2,0.665
23747,T5,0.624
23766,O1,0.614
24202,A2,0.649
24334.5,T5,0.648
24359,O1,0.663
24466,T5,0.604
24517,C4,0.679
24603.5,O2,0.669
24745.5,T4,0.689
24746.5,T4,0.632
24793.5,F7,0.611
25004,O2,0.659
25068.5,O2,0.633
25072,O1,0.619
25221,A2,0.684
25258,Pz,0.656
25327,Fp2,0.611
25328.5,F8,0.647
25592,O1,0.618
25627.5,C3,0.614
25638,T5,0.605
25645.5,Pz,0.614
25653.5,P4,0.613
25671,Fp2,0.606
25674,C4,0.65
25693,T5,0.67
25715,A2,0.632
25756.5,Fp2,0.66
25802,F4,0.659
25820.5,P3,0.65
25821,P3,0.674
25827,T3,0.611
25827.5,F7,0.603
25844,A2,0.607
25859,T4,0.603
25914,F8,0.653
25914.5,O1,0.643
25931,T3,0.616
25950,Fp2,0.679
25951.5,A2,0.613
25952.5,Cz,0.68
25971.5,O2,0.612
26091.5,T4,0.652
26097,T4,0.678
26196,O2,0.68
26263,Pz,0.61
26263.5,Pz,0.699
26790,T3,0.626
26834.5,F4,0.636
